probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,placement,location,patch_size_ratio,patch_size_px,base_probe_row,similarity_drop_from_clean
59,Lleyton Hewitt,51,51,Lleyton Hewitt,0.29956135,0.29956135,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,59,0.14545196294784546
60,Lleyton Hewitt,51,51,Lleyton Hewitt,0.4047231,0.4047231,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,60,-0.012903273105621338
61,Ben Affleck,4,4,Ben Affleck,0.43627572,0.43627572,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,61,-0.036401212215423584
62,Ben Affleck,4,4,Ben Affleck,0.23339641,0.23339641,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,62,0.06808474659919739
63,Ben Affleck,4,4,Ben Affleck,0.47694016,0.47694016,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,63,0.01565861701965332
64,Ben Affleck,4,4,Ben Affleck,0.4073907,0.4073907,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,64,0.06395530700683594
65,Ben Affleck,4,4,Ben Affleck,0.31152296,0.31152296,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,65,-0.006329238414764404
66,Ben Affleck,4,4,Ben Affleck,0.42839494,0.42839494,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,66,0.06107112765312195
67,Jeremy Greenstock,35,35,Jeremy Greenstock,0.45215273,0.45215273,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,67,0.22855699062347412
68,Jeremy Greenstock,35,35,Jeremy Greenstock,0.4398802,0.4398802,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,68,0.02514389157295227
69,Jeremy Greenstock,35,35,Jeremy Greenstock,0.6863347,0.6863347,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,69,0.06271207332611084
70,Jeremy Greenstock,35,35,Jeremy Greenstock,0.48251522,0.48251522,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,70,0.08202964067459106
71,Jeremy Greenstock,35,93,Victoria Clarke,0.2573179,0.2468344,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,71,0.21264952421188354
72,Jeremy Greenstock,35,35,Jeremy Greenstock,0.5082764,0.5082764,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,72,0.07284021377563477
73,Jeremy Greenstock,35,35,Jeremy Greenstock,0.3524607,0.3524607,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,73,0.102353036403656
74,Jeremy Greenstock,35,35,Jeremy Greenstock,0.27884144,0.27884144,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,74,0.034926414489746094
75,David Anderson,19,19,David Anderson,0.17944741,0.17944741,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,75,0.18817386031150818
76,David Anderson,19,19,David Anderson,0.32797414,0.32797414,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,76,0.03980553150177002
77,David Anderson,19,19,David Anderson,0.38935828,0.38935828,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,77,0.017064929008483887
78,David Anderson,19,19,David Anderson,0.27523363,0.27523363,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,78,0.03764379024505615
79,John Stockton,39,65,Paul Wolfowitz,0.19463606,0.16771723,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,79,0.021218448877334595
80,John Stockton,39,39,John Stockton,0.2976805,0.2976805,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,80,-0.04545322060585022
81,Zhu Rongji,99,99,Zhu Rongji,0.29992506,0.29992506,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,83,0.06751823425292969
82,Zhu Rongji,99,99,Zhu Rongji,0.66444945,0.66444945,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,84,0.11556053161621094
83,Zhu Rongji,99,99,Zhu Rongji,0.4709411,0.4709411,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,85,0.056237488985061646
84,Zhu Rongji,99,99,Zhu Rongji,0.59642684,0.59642684,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,86,0.06891852617263794
85,Zhu Rongji,99,99,Zhu Rongji,0.38546818,0.38546818,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,87,0.18130654096603394
86,Zhu Rongji,99,99,Zhu Rongji,0.43434912,0.43434912,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,88,0.08830082416534424
87,Zhu Rongji,99,99,Zhu Rongji,0.41528875,0.41528875,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,89,0.2914382815361023
88,Zhu Rongji,99,99,Zhu Rongji,0.48940977,0.48940977,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,90,0.19311371445655823
89,Mahmoud Abbas,53,53,Mahmoud Abbas,0.47065255,0.47065255,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,91,0.06613042950630188
90,Mahmoud Abbas,53,53,Mahmoud Abbas,0.38124704,0.38124704,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,92,0.11831110715866089
91,Mahmoud Abbas,53,53,Mahmoud Abbas,0.3249677,0.3249677,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,93,0.09523269534111023
92,Mahmoud Abbas,53,53,Mahmoud Abbas,0.37759274,0.37759274,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,94,0.13860183954238892
93,Mahmoud Abbas,53,53,Mahmoud Abbas,0.5030679,0.5030679,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,95,0.026553690433502197
94,Mahmoud Abbas,53,53,Mahmoud Abbas,0.20416641,0.20416641,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,96,0.24747666716575623
95,Mahmoud Abbas,53,53,Mahmoud Abbas,0.4966141,0.4966141,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,97,0.07005095481872559
96,Mahmoud Abbas,53,53,Mahmoud Abbas,0.43324506,0.43324506,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,98,0.25788891315460205
97,Gloria Macapagal Arroyo,25,63,Norm Coleman,0.20803735,0.16734642,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,99,0.03235939145088196
98,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.2894327,0.2894327,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,100,0.0542607307434082
99,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.31298307,0.31298307,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,101,0.05093228816986084
100,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.34060064,0.34060064,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,102,0.050875335931777954
101,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.27275968,0.27275968,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,103,0.06571441888809204
102,Gloria Macapagal Arroyo,25,93,Victoria Clarke,0.2416184,0.14509365,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,104,0.3601771295070648
103,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.30554357,0.30554357,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,105,0.033279985189437866
104,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.25823978,0.25823978,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,106,0.15271267294883728
105,Steven Spielberg,84,84,Steven Spielberg,0.33740693,0.33740693,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,107,0.3266448378562927
106,Steven Spielberg,84,98,Yasser Arafat,0.2156556,0.1067943,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,109,0.3457620143890381
107,Steven Spielberg,84,84,Steven Spielberg,0.5405716,0.5405716,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,110,0.14953863620758057
108,Steven Spielberg,84,32,Jason Kidd,0.1716883,0.13318954,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,112,0.32672645151615143
109,Norm Coleman,63,55,Martha Stewart,0.24663326,0.11317606,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,113,0.29572026431560516
110,Norm Coleman,63,63,Norm Coleman,0.3321183,0.3321183,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,114,0.022342413663864136
111,Norm Coleman,63,63,Norm Coleman,0.47744077,0.47744077,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,115,0.10371941328048706
112,Norm Coleman,63,63,Norm Coleman,0.3904159,0.3904159,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,116,0.044131696224212646
113,Norm Coleman,63,63,Norm Coleman,0.37563694,0.37563694,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,117,0.03250133991241455
114,Norm Coleman,63,63,Norm Coleman,0.26342088,0.26342088,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,118,0.1692190170288086
115,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.3012383,0.3012383,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,119,0.12692466378211975
116,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.19462737,0.19462737,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,120,0.37340304255485535
117,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.38588673,0.38588673,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,121,0.04542875289916992
118,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.32073957,0.32073957,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,122,0.1780107021331787
119,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.38253236,0.38253236,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,123,0.06655919551849365
120,Catherine Zeta-Jones,13,31,JK Rowling,0.16604245,0.16407092,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,124,0.12823449075222015
121,Catherine Zeta-Jones,13,93,Victoria Clarke,0.24658053,0.07522696,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,125,0.3267011344432831
122,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.36650234,0.36650234,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,126,0.19897562265396118
123,Robert Blake,74,74,Robert Blake,0.6654119,0.6654119,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,127,0.06379693746566772
124,Robert Blake,74,74,Robert Blake,0.40038013,0.40038013,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,128,0.0885114073753357
125,Robert Blake,74,74,Robert Blake,0.28913513,0.28913513,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,129,0.1134692132472992
126,Robert Blake,74,74,Robert Blake,0.2723568,0.2723568,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,130,0.12569069862365723
127,Robert Blake,74,93,Victoria Clarke,0.20496,0.022695977,False,True,False,False,True,True,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,131,0.33814115449786186
128,Robert Blake,74,74,Robert Blake,0.3401271,0.3401271,True,True,True,False,False,False,adaface_ir101_wf12m,adversarial_mascot_sticker,landmark_relative,right_under_eye,0.3,34,132,0.05592679977416992
