probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,base_probe_row,similarity_drop_from_clean
49,Kim Dae-jung,46,46,Kim Dae-jung,0.5363942,0.5363942,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,49,-0.01286923885345459
50,Kim Dae-jung,46,46,Kim Dae-jung,0.4773904,0.4773904,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,50,-0.033365070819854736
51,Kim Dae-jung,46,46,Kim Dae-jung,0.41737902,0.41737902,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,51,0.025751590728759766
52,Kim Dae-jung,46,46,Kim Dae-jung,0.50710666,0.50710666,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,52,0.009030520915985107
53,Lleyton Hewitt,51,51,Lleyton Hewitt,0.48645896,0.48645896,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,53,0.03872835636138916
54,Lleyton Hewitt,51,51,Lleyton Hewitt,0.38686237,0.38686237,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,54,0.04343712329864502
55,Lleyton Hewitt,51,51,Lleyton Hewitt,0.46242735,0.46242735,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,55,0.03700268268585205
56,Lleyton Hewitt,51,51,Lleyton Hewitt,0.5439089,0.5439089,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,56,-0.007749080657958984
57,Lleyton Hewitt,51,51,Lleyton Hewitt,0.33594954,0.33594954,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,57,0.07071578502655029
58,Lleyton Hewitt,51,51,Lleyton Hewitt,0.593213,0.593213,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,58,0.05178844928741455
59,Lleyton Hewitt,51,51,Lleyton Hewitt,0.41290134,0.41290134,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,59,0.06321239471435547
60,Lleyton Hewitt,51,51,Lleyton Hewitt,0.33494943,0.33494943,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,60,0.04118090867996216
61,Ben Affleck,4,4,Ben Affleck,0.45701104,0.45701104,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,61,0.007781922817230225
62,Ben Affleck,4,4,Ben Affleck,0.21875152,0.21875152,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,62,0.0621967613697052
63,Ben Affleck,4,4,Ben Affleck,0.40928903,0.40928903,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,63,0.010405510663986206
64,Ben Affleck,4,4,Ben Affleck,0.45511153,0.45511153,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,64,0.013311296701431274
65,Ben Affleck,4,4,Ben Affleck,0.23163027,0.23163027,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,65,0.03198978304862976
66,Ben Affleck,4,4,Ben Affleck,0.43987912,0.43987912,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,66,-0.008268386125564575
67,Jeremy Greenstock,35,35,Jeremy Greenstock,0.6791822,0.6791822,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,67,0.029699087142944336
68,Jeremy Greenstock,35,35,Jeremy Greenstock,0.4972415,0.4972415,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,68,-0.0014639794826507568
69,Jeremy Greenstock,35,35,Jeremy Greenstock,0.75772536,0.75772536,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,69,0.01565420627593994
70,Jeremy Greenstock,35,35,Jeremy Greenstock,0.53769875,0.53769875,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,70,-0.007268309593200684
71,Jeremy Greenstock,35,35,Jeremy Greenstock,0.4689592,0.4689592,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,71,0.02366816997528076
72,Jeremy Greenstock,35,35,Jeremy Greenstock,0.5440285,0.5440285,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,72,0.0274161696434021
73,Jeremy Greenstock,35,35,Jeremy Greenstock,0.35479546,0.35479546,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,73,0.09454977512359619
74,Jeremy Greenstock,35,35,Jeremy Greenstock,0.29338023,0.29338023,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,74,0.03851968050003052
75,David Anderson,19,19,David Anderson,0.25907296,0.25907296,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,75,0.030242115259170532
76,David Anderson,19,19,David Anderson,0.35386866,0.35386866,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,76,0.009731084108352661
77,David Anderson,19,19,David Anderson,0.36014572,0.36014572,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,77,0.006763964891433716
78,David Anderson,19,19,David Anderson,0.24826764,0.24826764,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,78,0.0017945915460586548
79,John Stockton,39,39,John Stockton,0.38139263,0.38139263,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,79,-0.00854387879371643
80,John Stockton,39,39,John Stockton,0.36396694,0.36396694,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,80,0.04035279154777527
81,John Stockton,39,39,John Stockton,0.3630852,0.3630852,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,82,0.03800973296165466
82,Zhu Rongji,99,99,Zhu Rongji,0.41248798,0.41248798,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,83,0.01677161455154419
83,Zhu Rongji,99,99,Zhu Rongji,0.74940395,0.74940395,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,84,0.026127099990844727
84,Zhu Rongji,99,99,Zhu Rongji,0.4968192,0.4968192,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,85,0.0077155232429504395
85,Zhu Rongji,99,99,Zhu Rongji,0.6308228,0.6308228,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,86,0.03761720657348633
86,Zhu Rongji,99,99,Zhu Rongji,0.5195771,0.5195771,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,87,-0.006921231746673584
87,Zhu Rongji,99,99,Zhu Rongji,0.61781067,0.61781067,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,88,0.008647263050079346
88,Zhu Rongji,99,99,Zhu Rongji,0.68899465,0.68899465,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,89,0.05401790142059326
89,Zhu Rongji,99,99,Zhu Rongji,0.6928861,0.6928861,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,90,0.019452929496765137
90,Mahmoud Abbas,53,53,Mahmoud Abbas,0.5706252,0.5706252,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,91,-0.017863988876342773
91,Mahmoud Abbas,53,53,Mahmoud Abbas,0.5155307,0.5155307,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,92,-0.0015807747840881348
92,Mahmoud Abbas,53,53,Mahmoud Abbas,0.27491224,0.27491224,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,93,0.02139139175415039
93,Mahmoud Abbas,53,53,Mahmoud Abbas,0.34206584,0.34206584,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,94,0.034393876791000366
94,Mahmoud Abbas,53,53,Mahmoud Abbas,0.43380135,0.43380135,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,95,0.0029632151126861572
95,Mahmoud Abbas,53,53,Mahmoud Abbas,0.33535725,0.33535725,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,96,0.045606911182403564
96,Mahmoud Abbas,53,53,Mahmoud Abbas,0.53628325,0.53628325,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,97,-0.04127788543701172
97,Mahmoud Abbas,53,53,Mahmoud Abbas,0.5425117,0.5425117,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,98,0.027895331382751465
98,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.2465412,0.2465412,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,99,-0.013534918427467346
99,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.3768639,0.3768639,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,100,-0.0658102035522461
100,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.4169687,0.4169687,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,101,-0.0069786906242370605
101,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.42468458,0.42468458,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,102,-0.05728495121002197
102,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.2691508,0.2691508,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,103,-0.011830240488052368
103,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.5146276,0.5146276,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,104,0.012842535972595215
104,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.26573837,0.26573837,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,105,0.03587287664413452
105,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.52314013,0.52314013,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,106,-0.03607386350631714
106,Steven Spielberg,84,84,Steven Spielberg,0.6154267,0.6154267,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,107,0.08539128303527832
107,Steven Spielberg,84,84,Steven Spielberg,0.45332003,0.45332003,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,109,0.04829061031341553
108,Steven Spielberg,84,84,Steven Spielberg,0.7226584,0.7226584,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,110,0.05977678298950195
109,Steven Spielberg,84,84,Steven Spielberg,0.31512925,0.31512925,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,112,0.11269313097000122
110,Norm Coleman,63,63,Norm Coleman,0.45662016,0.45662016,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,113,0.009235620498657227
111,Norm Coleman,63,63,Norm Coleman,0.3750564,0.3750564,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,114,-0.05538517236709595
112,Norm Coleman,63,63,Norm Coleman,0.39290667,0.39290667,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,115,0.07945045828819275
113,Norm Coleman,63,63,Norm Coleman,0.3778016,0.3778016,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,116,0.018803328275680542
114,Norm Coleman,63,63,Norm Coleman,0.41746604,0.41746604,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,117,0.023719072341918945
115,Norm Coleman,63,63,Norm Coleman,0.47823864,0.47823864,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,118,-0.02081403136253357
116,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.4229458,0.4229458,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,119,0.04576548933982849
117,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.56314754,0.56314754,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,120,0.032077908515930176
118,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.38959166,0.38959166,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,121,0.06106400489807129
119,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.5376635,0.5376635,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,122,0.008264362812042236
120,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.4586404,0.4586404,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,123,0.026520192623138428
121,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.30104506,0.30104506,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,124,0.08030086755752563
122,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.36718717,0.36718717,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,125,0.08218345046043396
123,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.58909404,0.58909404,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,126,0.0012449026107788086
124,Robert Blake,74,74,Robert Blake,0.69201165,0.69201165,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,127,0.009481966495513916
125,Robert Blake,74,74,Robert Blake,0.4390399,0.4390399,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,128,0.034450381994247437
126,Robert Blake,74,74,Robert Blake,0.4437313,0.4437313,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,129,0.031704485416412354
127,Robert Blake,74,74,Robert Blake,0.43795377,0.43795377,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,130,0.050523340702056885
128,Robert Blake,74,74,Robert Blake,0.38199955,0.38199955,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,131,0.015166103839874268
129,Robert Blake,74,74,Robert Blake,0.36604166,0.36604166,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,132,0.07556337118148804
130,Robert Blake,74,74,Robert Blake,0.54030794,0.54030794,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,133,0.06200748682022095
131,Queen Elizabeth II,69,69,Queen Elizabeth II,0.50668776,0.50668776,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,134,0.038582682609558105
132,Queen Elizabeth II,69,69,Queen Elizabeth II,0.293068,0.293068,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,135,-0.028352677822113037
133,Queen Elizabeth II,69,69,Queen Elizabeth II,0.40362418,0.40362418,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,136,0.030993521213531494
134,Queen Elizabeth II,69,69,Queen Elizabeth II,0.5253332,0.5253332,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,137,0.03803521394729614
135,Queen Elizabeth II,69,69,Queen Elizabeth II,0.3338604,0.3338604,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,138,0.08603572845458984
136,Queen Elizabeth II,69,69,Queen Elizabeth II,0.38228616,0.38228616,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,139,0.05056479573249817
137,Queen Elizabeth II,69,69,Queen Elizabeth II,0.3556046,0.3556046,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,140,0.04757997393608093
138,Queen Elizabeth II,69,69,Queen Elizabeth II,0.46766725,0.46766725,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,141,0.01638922095298767
139,Martha Stewart,55,55,Martha Stewart,0.602229,0.602229,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,142,-0.007019519805908203
140,Martha Stewart,55,55,Martha Stewart,0.58379376,0.58379376,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,143,-0.05464392900466919
141,Martha Stewart,55,55,Martha Stewart,0.5556723,0.5556723,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,144,0.013702988624572754
142,Martha Stewart,55,55,Martha Stewart,0.3983174,0.3983174,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,145,-0.016801774501800537
143,Robert Kocharian,75,75,Robert Kocharian,0.6372694,0.6372694,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,146,0.012055754661560059
144,Robert Kocharian,75,75,Robert Kocharian,0.67711604,0.67711604,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,147,0.00847768783569336
145,Robert Kocharian,75,75,Robert Kocharian,0.5306561,0.5306561,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,148,0.04848599433898926
146,Robert Kocharian,75,75,Robert Kocharian,0.51509225,0.51509225,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,149,0.00482022762298584
147,Scott Peterson,80,80,Scott Peterson,0.49268097,0.49268097,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,150,0.01761418581008911
148,Scott Peterson,80,80,Scott Peterson,0.38580382,0.38580382,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,151,0.00010842084884643555
149,Scott Peterson,80,80,Scott Peterson,0.45634845,0.45634845,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,152,0.015472620725631714
150,Scott Peterson,80,80,Scott Peterson,0.5467547,0.5467547,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,153,0.0026897788047790527
151,Ray Romano,70,70,Ray Romano,0.5124171,0.5124171,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,154,-0.02416864037513733
152,Ray Romano,70,70,Ray Romano,0.5135744,0.5135744,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,155,-0.001781761646270752
153,Ray Romano,70,70,Ray Romano,0.479961,0.479961,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,156,0.06396642327308655
154,Ray Romano,70,70,Ray Romano,0.48278427,0.48278427,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,157,0.026787638664245605
155,Ray Romano,70,70,Ray Romano,0.44154498,0.44154498,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,158,0.05947354435920715
156,Ray Romano,70,70,Ray Romano,0.36008584,0.36008584,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,159,0.025151431560516357
157,Ray Romano,70,70,Ray Romano,0.3571944,0.3571944,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,160,-0.015404850244522095
158,Ray Romano,70,70,Ray Romano,0.49405658,0.49405658,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,161,0.05333209037780762
159,Mark Hurlbert,54,54,Mark Hurlbert,0.49716526,0.49716526,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,162,0.03424423933029175
160,Mark Hurlbert,54,54,Mark Hurlbert,0.34714925,0.34714925,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,163,0.04870164394378662
161,Mark Hurlbert,54,54,Mark Hurlbert,0.457641,0.457641,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,164,0.0248224139213562
162,Mark Hurlbert,54,54,Mark Hurlbert,0.5383793,0.5383793,True,True,True,False,False,False,adaface_ir101_wf4m,normal_mascot_sticker,165,0.0703500509262085
