probe_row,identity,true_db_idx,top1_db_idx,top1_identity,top1_similarity,true_similarity,rank1_correct,accepted,correct_accept,false_reject,misidentified,misaccept,model_short_name,condition,base_probe_row,similarity_drop_from_clean
29,Carmen Electra,12,12,Carmen Electra,0.41464585,0.41464585,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,29,0.044489532709121704
30,Carmen Electra,12,12,Carmen Electra,0.44848356,0.44848356,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,30,0.28193190693855286
31,Carmen Electra,12,12,Carmen Electra,0.35794735,0.35794735,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,31,0.15921592712402344
32,Carmen Electra,12,12,Carmen Electra,0.40904593,0.40904593,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,32,0.19694364070892334
33,Carmen Electra,12,12,Carmen Electra,0.5038901,0.5038901,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,33,0.09732574224472046
34,Tung Chee-hwa,92,92,Tung Chee-hwa,0.43367022,0.43367022,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,34,0.13494455814361572
35,Tung Chee-hwa,92,92,Tung Chee-hwa,0.43369034,0.43369034,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,35,0.2061208188533783
36,Tung Chee-hwa,92,92,Tung Chee-hwa,0.46686584,0.46686584,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,36,0.08309668302536011
37,Tung Chee-hwa,92,92,Tung Chee-hwa,0.48346886,0.48346886,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,37,0.1296693980693817
38,Tung Chee-hwa,92,92,Tung Chee-hwa,0.48448148,0.48448148,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,38,0.0377410352230072
39,Tung Chee-hwa,92,92,Tung Chee-hwa,0.38039362,0.38039362,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,39,0.006584614515304565
40,Tung Chee-hwa,92,93,Victoria Clarke,0.24714294,0.06860959,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,40,0.2818613722920418
41,Tung Chee-hwa,92,92,Tung Chee-hwa,0.41871843,0.41871843,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,41,0.12062844634056091
42,Woody Allen,96,96,Woody Allen,0.47568044,0.47568044,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,42,0.1951930820941925
43,Woody Allen,96,96,Woody Allen,0.36932653,0.36932653,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,43,0.2799904942512512
44,Woody Allen,96,96,Woody Allen,0.3278587,0.3278587,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,44,0.008982419967651367
45,Woody Allen,96,96,Woody Allen,0.27603084,0.27603084,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,45,0.0779523253440857
46,Kim Dae-jung,46,46,Kim Dae-jung,0.5645325,0.5645325,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,46,-0.002845287322998047
47,Kim Dae-jung,46,46,Kim Dae-jung,0.36080018,0.36080018,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,47,0.0635596215724945
48,Kim Dae-jung,46,46,Kim Dae-jung,0.48617274,0.48617274,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,48,0.05429387092590332
49,Kim Dae-jung,46,46,Kim Dae-jung,0.479276,0.479276,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,49,0.04424893856048584
50,Kim Dae-jung,46,46,Kim Dae-jung,0.20883633,0.20883633,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,50,0.23518900573253632
51,Kim Dae-jung,46,46,Kim Dae-jung,0.41226724,0.41226724,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,51,0.03086337447166443
52,Kim Dae-jung,46,46,Kim Dae-jung,0.34306574,0.34306574,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,52,0.17307144403457642
53,Lleyton Hewitt,51,51,Lleyton Hewitt,0.25074822,0.25074822,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,53,0.27443909645080566
54,Lleyton Hewitt,51,51,Lleyton Hewitt,0.33399674,0.33399674,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,54,0.09630274772644043
55,Lleyton Hewitt,51,51,Lleyton Hewitt,0.31736088,0.31736088,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,55,0.18206915259361267
56,Lleyton Hewitt,51,51,Lleyton Hewitt,0.26686025,0.26686025,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,56,0.26929956674575806
57,Lleyton Hewitt,51,93,Victoria Clarke,0.28592038,0.2739206,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,57,0.13274472951889038
58,Lleyton Hewitt,51,51,Lleyton Hewitt,0.56709844,0.56709844,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,58,0.07790303230285645
59,Lleyton Hewitt,51,93,Victoria Clarke,0.3245467,0.30596745,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,59,0.17014628648757935
60,Lleyton Hewitt,51,51,Lleyton Hewitt,0.33043933,0.33043933,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,60,0.04569101333618164
61,Ben Affleck,4,4,Ben Affleck,0.38971525,0.38971525,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,61,0.07507771253585815
62,Ben Affleck,4,4,Ben Affleck,0.23790148,0.23790148,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,62,0.043046802282333374
63,Ben Affleck,4,4,Ben Affleck,0.4735111,0.4735111,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,63,-0.05381655693054199
64,Ben Affleck,4,4,Ben Affleck,0.46874854,0.46874854,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,64,-0.00032570958137512207
65,Ben Affleck,4,78,Rubens Barrichello,0.2379764,0.182559,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,65,0.08106105029582977
66,Ben Affleck,4,4,Ben Affleck,0.45902634,0.45902634,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,66,-0.027415603399276733
67,Jeremy Greenstock,35,35,Jeremy Greenstock,0.4827615,0.4827615,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,67,0.2261197566986084
68,Jeremy Greenstock,35,35,Jeremy Greenstock,0.4608068,0.4608068,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,68,0.0349707305431366
69,Jeremy Greenstock,35,35,Jeremy Greenstock,0.4615298,0.4615298,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,69,0.31184977293014526
70,Jeremy Greenstock,35,35,Jeremy Greenstock,0.4894629,0.4894629,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,70,0.04096752405166626
71,Jeremy Greenstock,35,35,Jeremy Greenstock,0.289055,0.289055,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,71,0.20357239246368408
72,Jeremy Greenstock,35,35,Jeremy Greenstock,0.29714826,0.29714826,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,72,0.27429643273353577
73,Jeremy Greenstock,35,94,Wen Jiabao,0.31602442,0.27051532,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,73,0.17882990837097168
74,Jeremy Greenstock,35,69,Queen Elizabeth II,0.22412574,0.14568612,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,74,0.18621379137039185
75,David Anderson,19,19,David Anderson,0.23323175,0.23323175,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,75,0.0560833215713501
76,David Anderson,19,19,David Anderson,0.3703378,0.3703378,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,76,-0.006738066673278809
77,David Anderson,19,11,Carla Del Ponte,0.2313025,0.17642888,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,77,0.1904807984828949
78,David Anderson,19,19,David Anderson,0.34862405,0.34862405,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,78,-0.09856182336807251
79,John Stockton,39,39,John Stockton,0.3182158,0.3182158,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,79,0.05463296175003052
80,John Stockton,39,39,John Stockton,0.178486,0.178486,True,False,False,True,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,80,0.2258337289094925
81,John Stockton,39,65,Paul Wolfowitz,0.261957,0.22166723,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,82,0.17942771315574646
82,Zhu Rongji,99,99,Zhu Rongji,0.32023898,0.32023898,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,83,0.10902062058448792
83,Zhu Rongji,99,99,Zhu Rongji,0.57473344,0.57473344,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,84,0.20079761743545532
84,Zhu Rongji,99,99,Zhu Rongji,0.39938337,0.39938337,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,85,0.10515135526657104
85,Zhu Rongji,99,99,Zhu Rongji,0.56817734,0.56817734,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,86,0.10026264190673828
86,Zhu Rongji,99,99,Zhu Rongji,0.32995743,0.32995743,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,87,0.18269842863082886
87,Zhu Rongji,99,99,Zhu Rongji,0.4044618,0.4044618,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,88,0.22199612855911255
88,Zhu Rongji,99,99,Zhu Rongji,0.43124792,0.43124792,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,89,0.3117646276950836
89,Zhu Rongji,99,99,Zhu Rongji,0.41128695,0.41128695,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,90,0.3010520935058594
90,Mahmoud Abbas,53,53,Mahmoud Abbas,0.4321549,0.4321549,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,91,0.12060630321502686
91,Mahmoud Abbas,53,53,Mahmoud Abbas,0.48300976,0.48300976,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,92,0.03094017505645752
92,Mahmoud Abbas,53,93,Victoria Clarke,0.3021097,0.11276577,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,93,0.18353786319494247
93,Mahmoud Abbas,53,53,Mahmoud Abbas,0.22232735,0.22232735,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,94,0.15413236618041992
94,Mahmoud Abbas,53,53,Mahmoud Abbas,0.3255012,0.3255012,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,95,0.11126336455345154
95,Mahmoud Abbas,53,53,Mahmoud Abbas,0.17384695,0.17384695,True,False,False,True,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,96,0.2071172147989273
96,Mahmoud Abbas,53,53,Mahmoud Abbas,0.44518447,0.44518447,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,97,0.049820899963378906
97,Mahmoud Abbas,53,93,Victoria Clarke,0.33351934,0.21061641,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,98,0.3597906231880188
98,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.27043077,0.27043077,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,99,-0.037424489855766296
99,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.3525783,0.3525783,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,100,-0.04152461886405945
100,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.34825867,0.34825867,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,101,0.06173133850097656
101,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.28751707,0.28751707,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,102,0.07988256216049194
102,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.24944052,0.24944052,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,103,0.007880032062530518
103,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.40740597,0.40740597,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,104,0.1200641393661499
104,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.23616716,0.23616716,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,105,0.06544408202171326
105,Gloria Macapagal Arroyo,25,25,Gloria Macapagal Arroyo,0.38086998,0.38086998,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,106,0.10619628429412842
106,Steven Spielberg,84,84,Steven Spielberg,0.3702721,0.3702721,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,107,0.33054590225219727
107,Steven Spielberg,84,84,Steven Spielberg,0.14645629,0.14645629,True,False,False,True,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,109,0.355154350399971
108,Steven Spielberg,84,84,Steven Spielberg,0.49891287,0.49891287,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,110,0.2835223078727722
109,Steven Spielberg,84,84,Steven Spielberg,0.27406377,0.27406377,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,112,0.15375861525535583
110,Norm Coleman,63,63,Norm Coleman,0.44369125,0.44369125,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,113,0.022164523601531982
111,Norm Coleman,63,63,Norm Coleman,0.29092738,0.29092738,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,114,0.028743833303451538
112,Norm Coleman,63,37,Joe Lieberman,0.21309164,0.08294403,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,115,0.38941309601068497
113,Norm Coleman,63,63,Norm Coleman,0.3319912,0.3319912,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,116,0.06461372971534729
114,Norm Coleman,63,63,Norm Coleman,0.26792437,0.26792437,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,117,0.17326074838638306
115,Norm Coleman,63,63,Norm Coleman,0.25040445,0.25040445,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,118,0.20702016353607178
116,Catherine Zeta-Jones,13,93,Victoria Clarke,0.32142836,0.151251,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,119,0.3174602836370468
117,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.34044275,0.34044275,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,120,0.25478270649909973
118,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.23544629,0.23544629,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,121,0.21520937979221344
119,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.33120257,0.33120257,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,122,0.2147253155708313
120,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.26622337,0.26622337,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,123,0.2189372181892395
121,Catherine Zeta-Jones,13,67,Peter Struck,0.16003062,0.106829494,False,False,False,True,True,False,adaface_ir101_wf4m,adversarial_mascot_sticker,124,0.27451643347740173
122,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.22931123,0.22931123,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,125,0.22005939483642578
123,Catherine Zeta-Jones,13,13,Catherine Zeta-Jones,0.47113946,0.47113946,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,126,0.1191994845867157
124,Robert Blake,74,74,Robert Blake,0.6009171,0.6009171,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,127,0.10057651996612549
125,Robert Blake,74,74,Robert Blake,0.25190663,0.25190663,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,128,0.22158363461494446
126,Robert Blake,74,93,Victoria Clarke,0.24255553,0.18059605,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,129,0.2948397397994995
127,Robert Blake,74,93,Victoria Clarke,0.2998509,0.14356501,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,130,0.3449120968580246
128,Robert Blake,74,93,Victoria Clarke,0.413604,0.11919653,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,131,0.277969129383564
129,Robert Blake,74,64,Paul Martin,0.2276288,0.19810244,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,132,0.24350258708000183
130,Robert Blake,74,74,Robert Blake,0.25316894,0.25316894,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,133,0.3491464853286743
131,Queen Elizabeth II,69,69,Queen Elizabeth II,0.50034595,0.50034595,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,134,0.04492449760437012
132,Queen Elizabeth II,69,69,Queen Elizabeth II,0.27818263,0.27818263,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,135,-0.01346731185913086
133,Queen Elizabeth II,69,69,Queen Elizabeth II,0.49691463,0.49691463,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,136,-0.062296926975250244
134,Queen Elizabeth II,69,69,Queen Elizabeth II,0.48807293,0.48807293,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,137,0.07529550790786743
135,Queen Elizabeth II,69,69,Queen Elizabeth II,0.34166417,0.34166417,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,138,0.07823196053504944
136,Queen Elizabeth II,69,69,Queen Elizabeth II,0.28356385,0.28356385,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,139,0.14928710460662842
137,Queen Elizabeth II,69,69,Queen Elizabeth II,0.38424224,0.38424224,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,140,0.018942326307296753
138,Queen Elizabeth II,69,93,Victoria Clarke,0.42094243,0.41253936,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,141,0.07151710987091064
139,Martha Stewart,55,55,Martha Stewart,0.3552494,0.3552494,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,142,0.23996007442474365
140,Martha Stewart,55,55,Martha Stewart,0.42165968,0.42165968,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,143,0.10749015212059021
141,Martha Stewart,55,11,Carla Del Ponte,0.31354225,0.28892174,False,True,False,False,True,True,adaface_ir101_wf4m,adversarial_mascot_sticker,144,0.28045353293418884
142,Martha Stewart,55,55,Martha Stewart,0.31802917,0.31802917,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,145,0.06348645687103271
143,Robert Kocharian,75,75,Robert Kocharian,0.53883415,0.53883415,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,146,0.11049097776412964
144,Robert Kocharian,75,75,Robert Kocharian,0.5924005,0.5924005,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,147,0.09319323301315308
145,Robert Kocharian,75,75,Robert Kocharian,0.4292877,0.4292877,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,148,0.1498543918132782
146,Robert Kocharian,75,75,Robert Kocharian,0.5092521,0.5092521,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,149,0.010660409927368164
147,Scott Peterson,80,80,Scott Peterson,0.4240826,0.4240826,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,150,0.08621254563331604
148,Scott Peterson,80,80,Scott Peterson,0.25901288,0.25901288,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,151,0.1268993616104126
149,Scott Peterson,80,80,Scott Peterson,0.25281632,0.25281632,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,152,0.21900475025177002
150,Scott Peterson,80,80,Scott Peterson,0.4008258,0.4008258,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,153,0.1486186981201172
151,Ray Romano,70,70,Ray Romano,0.43298674,0.43298674,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,154,0.055261701345443726
152,Ray Romano,70,70,Ray Romano,0.41742554,0.41742554,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,155,0.094367116689682
153,Ray Romano,70,70,Ray Romano,0.4204708,0.4204708,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,156,0.12345662713050842
154,Ray Romano,70,70,Ray Romano,0.39306208,0.39306208,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,157,0.1165098249912262
155,Ray Romano,70,70,Ray Romano,0.37273443,0.37273443,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,158,0.12828409671783447
156,Ray Romano,70,70,Ray Romano,0.3375025,0.3375025,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,159,0.04773476719856262
157,Ray Romano,70,70,Ray Romano,0.2501062,0.2501062,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,160,0.09168335795402527
158,Ray Romano,70,70,Ray Romano,0.3608461,0.3608461,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,161,0.1865425705909729
159,Mark Hurlbert,54,54,Mark Hurlbert,0.38936093,0.38936093,True,True,True,False,False,False,adaface_ir101_wf4m,adversarial_mascot_sticker,162,0.14204856753349304
